subdivision,year,month,rainfall_mm
Telangana,1994,AUG,256.3
Telangana,1994,SEP,53.9
Telangana,1994,OCT,143.0
Telangana,1994,NOV,36.2
Telangana,1994,DEC,0.0
Telangana,1995,JAN,98.7
Telangana,1995,FEB,0.5
Telangana,1995,MAR,22.0
Telangana,1995,APR,16.0
Telangana,1995,MAY,35.6
Telangana,1995,JUN,135.4
Telangana,1995,JUL,282.1
Telangana,1995,AUG,209.2
Telangana,1995,SEP,141.1
Telangana,1995,OCT,332.7
Telangana,1995,NOV,12.6
Telangana,1995,DEC,0.0
Telangana,1996,JAN,0.0
Telangana,1996,FEB,7.9
Telangana,1996,MAR,4.7
Telangana,1996,APR,31.1
Telangana,1996,MAY,13.6
Telangana,1996,JUN,115.9
Telangana,1996,JUL,264.1
Telangana,1996,AUG,295.9
Telangana,1996,SEP,160.2
Telangana,1996,OCT,72.4
Telangana,1996,NOV,13.2
Telangana,1996,DEC,7.8
Telangana,1997,JAN,22.6
Telangana,1997,FEB,0.9
Telangana,1997,MAR,20.2
Telangana,1997,APR,43.4
Telangana,1997,MAY,21.3
Telangana,1997,JUN,85.5
Telangana,1997,JUL,156.7
Telangana,1997,AUG,154.5
Telangana,1997,SEP,169.1
Telangana,1997,OCT,87.9
Telangana,1997,NOV,46.9
Telangana,1997,DEC,46.9
Telangana,1998,JAN,5.2
Telangana,1998,FEB,22.2
Telangana,1998,MAR,15.2
Telangana,1998,APR,15.5
Telangana,1998,MAY,27.9
Telangana,1998,JUN,149.4
Telangana,1998,JUL,264.0
Telangana,1998,AUG,290.5
Telangana,1998,SEP,209.3
Telangana,1998,OCT,79.4
Telangana,1998,NOV,14.5
Telangana,1998,DEC,0.0
Telangana,1999,JAN,0.0
Telangana,1999,FEB,9.3
Telangana,1999,MAR,4.6
Telangana,1999,APR,1.7
Telangana,1999,MAY,74.8
Telangana,1999,JUN,141.6
Telangana,1999,JUL,205.2
Telangana,1999,AUG,190.9
Telangana,1999,SEP,177.6
Telangana,1999,OCT,55.7
Telangana,1999,NOV,2.2
Telangana,1999,DEC,0.0
Telangana,2000,JAN,0.6
Telangana,2000,FEB,16.8
Telangana,2000,MAR,1.0
Telangana,2000,APR,16.3
Telangana,2000,MAY,48.8
Telangana,2000,JUN,253.2
Telangana,2000,JUL,220.9
Telangana,2000,AUG,420.5
Telangana,2000,SEP,70.7
Telangana,2000,OCT,20.2
Telangana,2000,NOV,6.4
Telangana,2000,DEC,2.5
Telangana,2001,JAN,8.5
Telangana,2001,FEB,0.0
Telangana,2001,MAR,21.5
Telangana,2001,APR,37.3
Telangana,2001,MAY,7.5
Telangana,2001,JUN,183.9
Telangana,2001,JUL,123.8
Telangana,2001,AUG,266.8
Telangana,2001,SEP,119.9
Telangana,2001,OCT,135.6
Telangana,2001,NOV,17.4
Telangana,2001,DEC,0.0
Telangana,2002,JAN,18.8
Telangana,2002,FEB,10.1
Telangana,2002,MAR,7.6
Telangana,2002,APR,7.7
Telangana,2002,MAY,32.0
Telangana,2002,JUN,143.2
Telangana,2002,JUL,91.7
Telangana,2002,AUG,321.7
Telangana,2002,SEP,52.4
Telangana,2002,OCT,76.2
Telangana,2002,NOV,3.9
Telangana,2002,DEC,0.0
Telangana,2003,JAN,0.0
Telangana,2003,FEB,10.7
Telangana,2003,MAR,21.9
Telangana,2003,APR,14.0
Telangana,2003,MAY,7.9
Telangana,2003,JUN,112.6
Telangana,2003,JUL,312.2
Telangana,2003,AUG,266.5
Telangana,2003,SEP,103.2
Telangana,2003,OCT,101.7
Telangana,2003,NOV,7.3
Telangana,2003,DEC,5.3
Telangana,2004,JAN,34.4
Telangana,2004,FEB,17.9
Telangana,2004,MAR,9.3
Telangana,2004,APR,25.9
Telangana,2004,MAY,34.6
Telangana,2004,JUN,64.6
Telangana,2004,JUL,216.7
Telangana,2004,AUG,117.7
Telangana,2004,SEP,110.1
Telangana,2004,OCT,30.6
Telangana,2004,NOV,5.3
Telangana,2004,DEC,0.0
Telangana,2005,JAN,43.4
Telangana,2005,FEB,14.1
Telangana,2005,MAR,14.6
Telangana,2005,APR,23.8
Telangana,2005,MAY,19.7
Telangana,2005,JUN,115.1
Telangana,2005,JUL,400.3
Telangana,2005,AUG,126.9
Telangana,2005,SEP,246.3
Telangana,2005,OCT,136.1
Telangana,2005,NOV,3.9
Telangana,2005,DEC,18.8
Telangana,2006,JAN,0.0
Telangana,2006,FEB,0.0
Telangana,2006,MAR,42.7
Telangana,2006,APR,38.6
Telangana,2006,MAY,46.1
Telangana,2006,JUN,104.8
Telangana,2006,JUL,169.5
Telangana,2006,AUG,308.2
Telangana,2006,SEP,280.2
Telangana,2006,OCT,28.1
Telangana,2006,NOV,34.7
Telangana,2006,DEC,0.0
Telangana,2007,JAN,0.0
Telangana,2007,FEB,0.0
Telangana,2007,MAR,0.1
Telangana,2007,APR,0.1
Telangana,2007,MAY,9.2
Telangana,2007,JUN,176.6
Telangana,2007,JUL,134.6
Telangana,2007,AUG,206.6
Telangana,2007,SEP,262.3
Telangana,2007,OCT,40.8
Telangana,2007,NOV,13.0
Telangana,2007,DEC,0.0
Telangana,2008,JAN,0.2
Telangana,2008,FEB,18.6
Telangana,2008,MAR,108.6
Telangana,2008,APR,15.7
Telangana,2008,MAY,4.9
Telangana,2008,JUN,132.9
Telangana,2008,JUL,183.4
Telangana,2008,AUG,391.8
Telangana,2008,SEP,146.7
Telangana,2008,OCT,24.2
Telangana,2008,NOV,7.5
Telangana,2008,DEC,0.8
Telangana,2009,JAN,0.0
Telangana,2009,FEB,0.0
Telangana,2009,MAR,2.1
Telangana,2009,APR,4.5
Telangana,2009,MAY,13.1
Telangana,2009,JUN,85.8
Telangana,2009,JUL,118.4
Telangana,2009,AUG,192.3
Telangana,2009,SEP,149.7
Telangana,2009,OCT,69.5
Telangana,2009,NOV,29.6
Telangana,2009,DEC,1.2
Telangana,2010,JAN,10.3
Telangana,2010,FEB,5.3
Telangana,2010,MAR,1.5
Telangana,2010,APR,5.6
Telangana,2010,MAY,24.9
Telangana,2010,JUN,127.0
Telangana,2010,JUL,395.5
Telangana,2010,AUG,308.1
Telangana,2010,SEP,249.8
Telangana,2010,OCT,98.7
Telangana,2010,NOV,40.5
Telangana,2010,DEC,9.3
Telangana,2011,JAN,0.0
Telangana,2011,FEB,11.9
Telangana,2011,MAR,2.6
Telangana,2011,APR,25.6
Telangana,2011,MAY,9.3
Telangana,2011,JUN,83.9
Telangana,2011,JUL,268.2
Telangana,2011,AUG,225.9
Telangana,2011,SEP,107.6
Telangana,2011,OCT,13.9
Telangana,2011,NOV,4.2
Telangana,2011,DEC,0.0
Telangana,2012,JAN,6.7
Telangana,2012,FEB,0.0
Telangana,2012,MAR,0.2
Telangana,2012,APR,14.0
Telangana,2012,MAY,8.4
Telangana,2012,JUN,124.4
Telangana,2012,JUL,300.3
Telangana,2012,AUG,229.9
Telangana,2012,SEP,202.4
Telangana,2012,OCT,83.6
Telangana,2012,NOV,38.7
Telangana,2012,DEC,0.0
Telangana,2013,JAN,2.4
Telangana,2013,FEB,29.0
Telangana,2013,MAR,0.2
Telangana,2013,APR,24.4
Telangana,2013,MAY,8.5
Telangana,2013,JUN,213.4
Telangana,2013,JUL,453.8
Telangana,2013,AUG,230.6
Telangana,2013,SEP,161.4
Telangana,2013,OCT,205.9
Telangana,2013,NOV,16.4
Telangana,2013,DEC,2.7
Telangana,2014,JAN,0.2
Telangana,2014,FEB,2.9
Telangana,2014,MAR,58.3
Telangana,2014,APR,10.3
Telangana,2014,MAY,73.3
Telangana,2014,JUN,62.3
Telangana,2014,JUL,146.0
Telangana,2014,AUG,205.2
Telangana,2014,SEP,146.8
Telangana,2014,OCT,29.6
Telangana,2014,NOV,10.8
Telangana,2014,DEC,0.7
Telangana,2015,JAN,17.5
Telangana,2015,FEB,0.0
Telangana,2015,MAR,43.0
Telangana,2015,APR,65.7
Telangana,2015,MAY,23.3
Telangana,2015,JUN,266.9
Telangana,2015,JUL,104.4
Telangana,2015,AUG,160.5
Telangana,2015,SEP,158.3
Telangana,2015,OCT,15.6
Telangana,2015,NOV,0.3
Telangana,2015,DEC,1.7
Telangana,2016,JAN,1.2
Telangana,2016,FEB,0.2
Telangana,2016,MAR,11.5
Telangana,2016,APR,4.3
Telangana,2016,MAY,55.1
Telangana,2016,JUN,194.0
Telangana,2016,JUL,235.8
Telangana,2016,AUG,133.7
Telangana,2016,SEP,336.3
Telangana,2016,OCT,70.4
Telangana,2016,NOV,0.5
Telangana,2016,DEC,0.4
Telangana,2017,JAN,0.0
Telangana,2017,FEB,0.0
Telangana,2017,MAR,8.7
Telangana,2017,APR,3.2
Telangana,2017,MAY,22.4
Telangana,2017,JUN,202.2
Telangana,2017,JUL,143.2
Telangana,2017,AUG,204.2
Telangana,2017,SEP,115.3
Telangana,2017,OCT,114.6
Telangana,2017,NOV,1.9
Telangana,2017,DEC,0.0
Uttarakhand,1901,JAN,134.5
Uttarakhand,1901,FEB,81.4
Uttarakhand,1901,MAR,44.5
Uttarakhand,1901,APR,5.9
Uttarakhand,1901,MAY,60.8
Uttarakhand,1901,JUN,33.6
Uttarakhand,1901,JUL,381.1
Uttarakhand,1901,AUG,612.3
Uttarakhand,1901,SEP,167.1
Uttarakhand,1901,OCT,16.3
Uttarakhand,1901,NOV,0.0
Uttarakhand,1901,DEC,24.9
Uttarakhand,1902,JAN,0.0
Uttarakhand,1902,FEB,17.0
Uttarakhand,1902,MAR,52.2
Uttarakhand,1902,APR,63.7
Uttarakhand,1902,MAY,52.1
Uttarakhand,1902,JUN,113.1
Uttarakhand,1902,JUL,444.1
Uttarakhand,1902,AUG,327.5
Uttarakhand,1902,SEP,220.4
Uttarakhand,1902,OCT,31.9
Uttarakhand,1902,NOV,2.1
Uttarakhand,1902,DEC,0.0
Uttarakhand,1903,JAN,68.0
Uttarakhand,1903,FEB,7.9
Uttarakhand,1903,MAR,87.6
Uttarakhand,1903,APR,10.3
Uttarakhand,1903,MAY,37.5
Uttarakhand,1903,JUN,83.0
Uttarakhand,1903,JUL,251.6
Uttarakhand,1903,AUG,442.7
Uttarakhand,1903,SEP,249.3
Uttarakhand,1903,OCT,57.5
Uttarakhand,1903,NOV,0.0
Uttarakhand,1903,DEC,11.3
Uttarakhand,1904,JAN,40.0
Uttarakhand,1904,FEB,5.2
Uttarakhand,1904,MAR,78.3
Uttarakhand,1904,APR,13.6
Uttarakhand,1904,MAY,61.1
Uttarakhand,1904,JUN,180.1
Uttarakhand,1904,JUL,449.6
Uttarakhand,1904,AUG,417.2
Uttarakhand,1904,SEP,174.1
Uttarakhand,1904,OCT,6.3
Uttarakhand,1904,NOV,35.6
Uttarakhand,1904,DEC,31.0
Uttarakhand,1905,JAN,115.4
Uttarakhand,1905,FEB,80.7
Uttarakhand,1905,MAR,99.8
Uttarakhand,1905,APR,26.1
Uttarakhand,1905,MAY,70.3
Uttarakhand,1905,JUN,111.5
Uttarakhand,1905,JUL,299.9
Uttarakhand,1905,AUG,349.5
Uttarakhand,1905,SEP,129.5
Uttarakhand,1905,OCT,0.0
Uttarakhand,1905,NOV,1.0
Uttarakhand,1905,DEC,18.5
Uttarakhand,1906,JAN,26.1
Uttarakhand,1906,FEB,162.0
Uttarakhand,1906,MAR,36.8
Uttarakhand,1906,APR,10.1
Uttarakhand,1906,MAY,44.6
Uttarakhand,1906,JUN,195.6
Uttarakhand,1906,JUL,363.9
Uttarakhand,1906,AUG,440.9
Uttarakhand,1906,SEP,232.2
Uttarakhand,1906,OCT,11.6
Uttarakhand,1906,NOV,0.4
Uttarakhand,1906,DEC,13.8
Uttarakhand,1907,JAN,49.4
Uttarakhand,1907,FEB,131.6
Uttarakhand,1907,MAR,144.4
Uttarakhand,1907,APR,41.7
Uttarakhand,1907,MAY,57.6
Uttarakhand,1907,JUN,74.8
Uttarakhand,1907,JUL,342.3
Uttarakhand,1907,AUG,323.8
Uttarakhand,1907,SEP,28.2
Uttarakhand,1907,OCT,0.4
Uttarakhand,1907,NOV,0.0
Uttarakhand,1907,DEC,0.1
Uttarakhand,1908,JAN,49.4
Uttarakhand,1908,FEB,74.6
Uttarakhand,1908,MAR,6.3
Uttarakhand,1908,APR,31.8
Uttarakhand,1908,MAY,46.3
Uttarakhand,1908,JUN,144.9
Uttarakhand,1908,JUL,411.4
Uttarakhand,1908,AUG,423.5
Uttarakhand,1908,SEP,56.2
Uttarakhand,1908,OCT,2.5
Uttarakhand,1908,NOV,2.6
Uttarakhand,1908,DEC,6.6
Uttarakhand,1909,JAN,75.8
Uttarakhand,1909,FEB,43.1
Uttarakhand,1909,MAR,8.7
Uttarakhand,1909,APR,64.6
Uttarakhand,1909,MAY,16.5
Uttarakhand,1909,JUN,306.5
Uttarakhand,1909,JUL,565.8
Uttarakhand,1909,AUG,464.2
Uttarakhand,1909,SEP,94.4
Uttarakhand,1909,OCT,8.0
Uttarakhand,1909,NOV,0.7
Uttarakhand,1909,DEC,69.5
Uttarakhand,1910,JAN,34.6
Uttarakhand,1910,FEB,38.8
Uttarakhand,1910,MAR,12.1
Uttarakhand,1910,APR,21.4
Uttarakhand,1910,MAY,59.3
Uttarakhand,1910,JUN,231.0
Uttarakhand,1910,JUL,505.6
Uttarakhand,1910,AUG,526.8
Uttarakhand,1910,SEP,253.9
Uttarakhand,1910,OCT,264.6
Uttarakhand,1910,NOV,8.4
Uttarakhand,1910,DEC,7.4
Uttarakhand,1911,JAN,211.4
Uttarakhand,1911,FEB,4.2
Uttarakhand,1911,MAR,190.3
Uttarakhand,1911,APR,20.4
Uttarakhand,1911,MAY,19.5
Uttarakhand,1911,JUN,204.1
Uttarakhand,1911,JUL,149.3
Uttarakhand,1911,AUG,381.9
Uttarakhand,1911,SEP,266.4
Uttarakhand,1911,OCT,19.7
Uttarakhand,1911,NOV,75.7
Uttarakhand,1911,DEC,0.0
Uttarakhand,1912,JAN,79.0
Uttarakhand,1912,FEB,31.1
Uttarakhand,1912,MAR,44.5
Uttarakhand,1912,APR,27.8
Uttarakhand,1912,MAY,51.4
Uttarakhand,1912,JUN,103.1
Uttarakhand,1912,JUL,333.5
Uttarakhand,1912,AUG,423.2
Uttarakhand,1912,SEP,259.3
Uttarakhand,1912,OCT,2.2
Uttarakhand,1912,NOV,26.9
Uttarakhand,1912,DEC,12.3
Uttarakhand,1913,JAN,11.4
Uttarakhand,1913,FEB,91.8
Uttarakhand,1913,MAR,70.3
Uttarakhand,1913,APR,24.4
Uttarakhand,1913,MAY,98.3
Uttarakhand,1913,JUN,289.1
Uttarakhand,1913,JUL,261.8
Uttarakhand,1913,AUG,188.7
Uttarakhand,1913,SEP,49.5
Uttarakhand,1913,OCT,12.1
Uttarakhand,1913,NOV,7.3
Uttarakhand,1913,DEC,32.9
Uttarakhand,1914,JAN,0.9
Uttarakhand,1914,FEB,119.9
Uttarakhand,1914,MAR,115.7
Uttarakhand,1914,APR,50.2
Uttarakhand,1914,MAY,82.3
Uttarakhand,1914,JUN,141.3
Uttarakhand,1914,JUL,563.3
Uttarakhand,1914,AUG,377.8
Uttarakhand,1914,SEP,439.6
Uttarakhand,1914,OCT,27.1
Uttarakhand,1914,NOV,22.3
Uttarakhand,1914,DEC,0.5
Uttarakhand,1915,JAN,32.4
Uttarakhand,1915,FEB,126.3
Uttarakhand,1915,MAR,101.0
Uttarakhand,1915,APR,40.6
Uttarakhand,1915,MAY,57.2
Uttarakhand,1915,JUN,129.8
Uttarakhand,1915,JUL,370.2
Uttarakhand,1915,AUG,539.9
Uttarakhand,1915,SEP,178.3
Uttarakhand,1915,OCT,12.9
Uttarakhand,1915,NOV,0.0
Uttarakhand,1915,DEC,12.6
Uttarakhand,1916,JAN,3.9
Uttarakhand,1916,FEB,35.6
Uttarakhand,1916,MAR,1.9
Uttarakhand,1916,APR,20.6
Uttarakhand,1916,MAY,49.0
Uttarakhand,1916,JUN,373.8
Uttarakhand,1916,JUL,432.3
Uttarakhand,1916,AUG,397.7
Uttarakhand,1916,SEP,280.1
Uttarakhand,1916,OCT,83.8
Uttarakhand,1916,NOV,0.0
Uttarakhand,1916,DEC,0.0
Uttarakhand,1917,JAN,7.6
Uttarakhand,1917,FEB,55.4
Uttarakhand,1917,MAR,64.9
Uttarakhand,1917,APR,80.1
Uttarakhand,1917,MAY,118.2
Uttarakhand,1917,JUN,298.1
Uttarakhand,1917,JUL,561.2
Uttarakhand,1917,AUG,372.7
Uttarakhand,1917,SEP,405.7
Uttarakhand,1917,OCT,115.8
Uttarakhand,1917,NOV,0.0
Uttarakhand,1917,DEC,23.3
Uttarakhand,1918,JAN,17.2
Uttarakhand,1918,FEB,0.0
Uttarakhand,1918,MAR,73.9
Uttarakhand,1918,APR,85.6
Uttarakhand,1918,MAY,46.5
Uttarakhand,1918,JUN,237.6
Uttarakhand,1918,JUL,225.8
Uttarakhand,1918,AUG,397.2
Uttarakhand,1918,SEP,101.0
Uttarakhand,1918,OCT,4.0
Uttarakhand,1918,NOV,18.4
Uttarakhand,1918,DEC,8.2
Uttarakhand,1919,JAN,158.9
Uttarakhand,1919,FEB,46.7
Uttarakhand,1919,MAR,44.1
Uttarakhand,1919,APR,40.2
Uttarakhand,1919,MAY,51.0
Uttarakhand,1919,JUN,278.4
Uttarakhand,1919,JUL,372.5
Uttarakhand,1919,AUG,295.9
Uttarakhand,1919,SEP,242.6
Uttarakhand,1919,OCT,14.2
Uttarakhand,1919,NOV,9.7
Uttarakhand,1919,DEC,29.1
Uttarakhand,1920,JAN,6.1
Uttarakhand,1920,FEB,52.7
Uttarakhand,1920,MAR,100.7
Uttarakhand,1920,APR,10.0
Uttarakhand,1920,MAY,65.3
Uttarakhand,1920,JUN,221.7
Uttarakhand,1920,JUL,472.5
Uttarakhand,1920,AUG,307.1
Uttarakhand,1920,SEP,76.9
Uttarakhand,1920,OCT,12.9
Uttarakhand,1920,NOV,0.0
Uttarakhand,1920,DEC,2.6
Uttarakhand,1921,JAN,101.0
Uttarakhand,1921,FEB,5.6
Uttarakhand,1921,MAR,12.5
Uttarakhand,1921,APR,19.7
Uttarakhand,1921,MAY,3.6
Uttarakhand,1921,JUN,364.1
Uttarakhand,1921,JUL,329.3
Uttarakhand,1921,AUG,652.8
Uttarakhand,1921,SEP,299.5
Uttarakhand,1921,OCT,55.8
Uttarakhand,1921,NOV,0.2
Uttarakhand,1921,DEC,4.7
Uttarakhand,1922,JAN,86.4
Uttarakhand,1922,FEB,34.4
Uttarakhand,1922,MAR,11.7
Uttarakhand,1922,APR,21.0
Uttarakhand,1922,MAY,12.1
Uttarakhand,1922,JUN,125.1
Uttarakhand,1922,JUL,507.1
Uttarakhand,1922,AUG,685.2
Uttarakhand,1922,SEP,320.9
Uttarakhand,1922,OCT,3.8
Uttarakhand,1922,NOV,1.3
Uttarakhand,1922,DEC,51.1
Uttarakhand,1923,JAN,80.5
Uttarakhand,1923,FEB,146.6
Uttarakhand,1923,MAR,18.5
Uttarakhand,1923,APR,10.8
Uttarakhand,1923,MAY,26.9
Uttarakhand,1923,JUN,84.8
Uttarakhand,1923,JUL,372.5
Uttarakhand,1923,AUG,427.9
Uttarakhand,1923,SEP,289.9
Uttarakhand,1923,OCT,69.4
Uttarakhand,1923,NOV,10.0
Uttarakhand,1923,DEC,45.1
Uttarakhand,1924,JAN,42.5
Uttarakhand,1924,FEB,60.1
Uttarakhand,1924,MAR,27.7
Uttarakhand,1924,APR,6.8
Uttarakhand,1924,MAY,43.4
Uttarakhand,1924,JUN,39.4
Uttarakhand,1924,JUL,450.2
Uttarakhand,1924,AUG,414.0
Uttarakhand,1924,SEP,651.5
Uttarakhand,1924,OCT,128.1
Uttarakhand,1924,NOV,0.6
Uttarakhand,1924,DEC,62.8
Uttarakhand,1925,JAN,34.3
Uttarakhand,1925,FEB,17.7
Uttarakhand,1925,MAR,11.7
Uttarakhand,1925,APR,43.5
Uttarakhand,1925,MAY,57.0
Uttarakhand,1925,JUN,309.1
Uttarakhand,1925,JUL,554.5
Uttarakhand,1925,AUG,384.5
Uttarakhand,1925,SEP,65.9
Uttarakhand,1925,OCT,20.1
Uttarakhand,1925,NOV,36.7
Uttarakhand,1925,DEC,0.0
Uttarakhand,1926,JAN,22.0
Uttarakhand,1926,FEB,28.2
Uttarakhand,1926,MAR,143.0
Uttarakhand,1926,APR,52.0
Uttarakhand,1926,MAY,57.8
Uttarakhand,1926,JUN,34.8
Uttarakhand,1926,JUL,475.3
Uttarakhand,1926,AUG,400.7
Uttarakhand,1926,SEP,133.3
Uttarakhand,1926,OCT,10.2
Uttarakhand,1926,NOV,22.0
Uttarakhand,1926,DEC,2.0
Uttarakhand,1927,JAN,13.7
Uttarakhand,1927,FEB,121.8
Uttarakhand,1927,MAR,53.2
Uttarakhand,1927,APR,24.5
Uttarakhand,1927,MAY,66.8
Uttarakhand,1927,JUN,210.2
Uttarakhand,1927,JUL,308.9
Uttarakhand,1927,AUG,516.8
Uttarakhand,1927,SEP,159.9
Uttarakhand,1927,OCT,120.8
Uttarakhand,1927,NOV,43.7
Uttarakhand,1927,DEC,9.5
Uttarakhand,1928,JAN,89.5
Uttarakhand,1928,FEB,150.1
Uttarakhand,1928,MAR,27.2
Uttarakhand,1928,APR,40.2
Uttarakhand,1928,MAY,18.6
Uttarakhand,1928,JUN,114.5
Uttarakhand,1928,JUL,468.0
Uttarakhand,1928,AUG,251.4
Uttarakhand,1928,SEP,29.7
Uttarakhand,1928,OCT,6.3
Uttarakhand,1928,NOV,17.4
Uttarakhand,1928,DEC,28.9
Uttarakhand,1929,JAN,52.9
Uttarakhand,1929,FEB,33.2
Uttarakhand,1929,MAR,16.9
Uttarakhand,1929,APR,21.7
Uttarakhand,1929,MAY,20.6
Uttarakhand,1929,JUN,138.7
Uttarakhand,1929,JUL,279.7
Uttarakhand,1929,AUG,403.2
Uttarakhand,1929,SEP,65.2
Uttarakhand,1929,OCT,44.5
Uttarakhand,1929,NOV,0.0
Uttarakhand,1929,DEC,135.5
Uttarakhand,1930,JAN,65.7
Uttarakhand,1930,FEB,72.7
Uttarakhand,1930,MAR,52.1
Uttarakhand,1930,APR,34.8
Uttarakhand,1930,MAY,39.6
Uttarakhand,1930,JUN,126.5
Uttarakhand,1930,JUL,399.7
Uttarakhand,1930,AUG,348.3
Uttarakhand,1930,SEP,76.5
Uttarakhand,1930,OCT,21.6
Uttarakhand,1930,NOV,8.1
Uttarakhand,1930,DEC,25.6
Uttarakhand,1931,JAN,7.8
Uttarakhand,1931,FEB,89.9
Uttarakhand,1931,MAR,45.1
Uttarakhand,1931,APR,1.9
Uttarakhand,1931,MAY,56.9
Uttarakhand,1931,JUN,55.0
Uttarakhand,1931,JUL,319.1
Uttarakhand,1931,AUG,307.2
Uttarakhand,1931,SEP,335.3
Uttarakhand,1931,OCT,105.8
Uttarakhand,1931,NOV,6.8
Uttarakhand,1931,DEC,3.4
Uttarakhand,1932,JAN,1.9
Uttarakhand,1932,FEB,18.5
Uttarakhand,1932,MAR,34.3
Uttarakhand,1932,APR,12.8
Uttarakhand,1932,MAY,27.0
Uttarakhand,1932,JUN,95.7
Uttarakhand,1932,JUL,343.5
Uttarakhand,1932,AUG,438.9
Uttarakhand,1932,SEP,326.9
Uttarakhand,1932,OCT,6.3
Uttarakhand,1932,NOV,5.5
Uttarakhand,1932,DEC,58.4
Uttarakhand,1933,JAN,51.7
Uttarakhand,1933,FEB,67.2
Uttarakhand,1933,MAR,23.4
Uttarakhand,1933,APR,52.6
Uttarakhand,1933,MAY,89.4
Uttarakhand,1933,JUN,227.0
Uttarakhand,1933,JUL,466.8
Uttarakhand,1933,AUG,337.3
Uttarakhand,1933,SEP,151.2
Uttarakhand,1933,OCT,128.0
Uttarakhand,1933,NOV,0.0
Uttarakhand,1933,DEC,1.2
Uttarakhand,1934,JAN,66.3
Uttarakhand,1934,FEB,10.4
Uttarakhand,1934,MAR,21.0
Uttarakhand,1934,APR,8.6
Uttarakhand,1934,MAY,20.6
Uttarakhand,1934,JUN,201.7
Uttarakhand,1934,JUL,459.4
Uttarakhand,1934,AUG,410.4
Uttarakhand,1934,SEP,97.1
Uttarakhand,1934,OCT,1.6
Uttarakhand,1934,NOV,0.5
Uttarakhand,1934,DEC,41.5
Uttarakhand,1935,JAN,93.0
Uttarakhand,1935,FEB,34.5
Uttarakhand,1935,MAR,26.7
Uttarakhand,1935,APR,37.8
Uttarakhand,1935,MAY,4.2
Uttarakhand,1935,JUN,44.0
Uttarakhand,1935,JUL,385.1
Uttarakhand,1935,AUG,308.1
Uttarakhand,1935,SEP,174.8
Uttarakhand,1935,OCT,3.6
Uttarakhand,1935,NOV,8.8
Uttarakhand,1935,DEC,16.5
Uttarakhand,1936,JAN,6.9
Uttarakhand,1936,FEB,54.7
Uttarakhand,1936,MAR,42.2
Uttarakhand,1936,APR,33.6
Uttarakhand,1936,MAY,92.8
Uttarakhand,1936,JUN,345.1
Uttarakhand,1936,JUL,570.8
Uttarakhand,1936,AUG,390.4
Uttarakhand,1936,SEP,241.2
Uttarakhand,1936,OCT,19.8
Uttarakhand,1936,NOV,2.1
Uttarakhand,1936,DEC,112.7
Uttarakhand,1937,JAN,10.5
Uttarakhand,1937,FEB,149.3
Uttarakhand,1937,MAR,7.2
Uttarakhand,1937,APR,43.9
Uttarakhand,1937,MAY,47.6
Uttarakhand,1937,JUN,172.7
Uttarakhand,1937,JUL,398.7
Uttarakhand,1937,AUG,439.6
Uttarakhand,1937,SEP,211.7
Uttarakhand,1937,OCT,15.8
Uttarakhand,1937,NOV,2.0
Uttarakhand,1937,DEC,34.5
Uttarakhand,1938,JAN,122.5
Uttarakhand,1938,FEB,85.4
Uttarakhand,1938,MAR,7.5
Uttarakhand,1938,APR,4.5
Uttarakhand,1938,MAY,37.0
Uttarakhand,1938,JUN,293.6
Uttarakhand,1938,JUL,459.2
Uttarakhand,1938,AUG,396.4
Uttarakhand,1938,SEP,110.8
Uttarakhand,1938,OCT,11.4
Uttarakhand,1938,NOV,0.8
Uttarakhand,1938,DEC,0.1
Uttarakhand,1939,JAN,21.1
Uttarakhand,1939,FEB,82.1
Uttarakhand,1939,MAR,39.2
Uttarakhand,1939,APR,15.5
Uttarakhand,1939,MAY,9.1
Uttarakhand,1939,JUN,213.1
Uttarakhand,1939,JUL,352.9
Uttarakhand,1939,AUG,199.3
Uttarakhand,1939,SEP,186.2
Uttarakhand,1939,OCT,24.2
Uttarakhand,1939,NOV,0.0
Uttarakhand,1939,DEC,0.0
Uttarakhand,1940,JAN,49.2
Uttarakhand,1940,FEB,100.5
Uttarakhand,1940,MAR,57.3
Uttarakhand,1940,APR,21.8
Uttarakhand,1940,MAY,44.2
Uttarakhand,1940,JUN,136.0
Uttarakhand,1940,JUL,395.1
Uttarakhand,1940,AUG,300.0
Uttarakhand,1940,SEP,82.6
Uttarakhand,1940,OCT,1.4
Uttarakhand,1940,NOV,0.4
Uttarakhand,1940,DEC,35.3
Uttarakhand,1941,JAN,58.2
Uttarakhand,1941,FEB,37.3
Uttarakhand,1941,MAR,14.0
Uttarakhand,1941,APR,4.4
Uttarakhand,1941,MAY,67.4
Uttarakhand,1941,JUN,200.3
Uttarakhand,1941,JUL,171.5
Uttarakhand,1941,AUG,354.1
Uttarakhand,1941,SEP,95.7
Uttarakhand,1941,OCT,32.3
Uttarakhand,1941,NOV,0.5
Uttarakhand,1941,DEC,25.9
Uttarakhand,1942,JAN,109.0
Uttarakhand,1942,FEB,81.8
Uttarakhand,1942,MAR,17.6
Uttarakhand,1942,APR,53.4
Uttarakhand,1942,MAY,34.9
Uttarakhand,1942,JUN,191.5
Uttarakhand,1942,JUL,481.0
Uttarakhand,1942,AUG,455.8
Uttarakhand,1942,SEP,223.8
Uttarakhand,1942,OCT,1.0
