subdivision,year,month,date,rainfall_mm,rainfall_zscore,rainfall_condition,is_dry,dry_episode_length,persistent_drought_signal,environmental_risk_score,environmental_risk_level
Sub Himalayan West Bengal & Sikkim,1996,DEC,1996-12-01,0.0,-0.6275425387160325,BELOW_NORMAL,0,0,0,15.688563467900812,LOW
Sub Himalayan West Bengal & Sikkim,1997,JAN,1997-01-01,18.9,0.2862326407540719,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1997,FEB,1997-02-01,31.3,0.440855269739148,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1997,MAR,1997-03-01,76.4,1.0379924360179833,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1997,APR,1997-04-01,119.5,0.1552736535490992,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1997,MAY,1997-05-01,166.9,-1.4642354987632713,DRY,1,1,0,41.605887469081786,ELEVATED
Sub Himalayan West Bengal & Sikkim,1997,JUN,1997-06-01,613.3,0.5711807624825188,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1997,JUL,1997-07-01,488.1,-0.958847399822029,BELOW_NORMAL,0,0,0,23.971184995550725,MODERATE
Sub Himalayan West Bengal & Sikkim,1997,AUG,1997-08-01,479.0,-0.2480842034104545,BELOW_NORMAL,0,0,0,6.202105085261363,LOW
Sub Himalayan West Bengal & Sikkim,1997,SEP,1997-09-01,443.9,0.196773556872509,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1997,OCT,1997-10-01,41.3,-1.1586838570582385,DRY,1,1,0,33.96709642645597,MODERATE
Sub Himalayan West Bengal & Sikkim,1997,NOV,1997-11-01,16.3,0.0199907862498512,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1997,DEC,1997-12-01,56.5,5.31397844693612,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1998,JAN,1998-01-01,13.6,-0.0262547897593082,BELOW_NORMAL,0,0,0,0.656369743982705,LOW
Sub Himalayan West Bengal & Sikkim,1998,FEB,1998-02-01,37.0,0.7325861482756016,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1998,MAR,1998-03-01,125.1,2.596581283933989,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1998,APR,1998-04-01,154.1,0.7807874402915257,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1998,MAY,1998-05-01,254.2,-0.205823607178467,BELOW_NORMAL,0,0,0,5.145590179461675,LOW
Sub Himalayan West Bengal & Sikkim,1998,JUN,1998-06-01,653.0,0.8683344786048554,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1998,JUL,1998-07-01,854.6,1.2709474366451097,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1998,AUG,1998-08-01,860.4,2.042703338729892,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1998,SEP,1998-09-01,478.9,0.5069782517419745,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1998,OCT,1998-10-01,209.1,0.7355128648224345,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1998,NOV,1998-11-01,13.1,-0.1209611981558802,BELOW_NORMAL,0,0,0,3.024029953897005,LOW
Sub Himalayan West Bengal & Sikkim,1998,DEC,1998-12-01,2.1,-0.4067072454440056,BELOW_NORMAL,0,0,0,10.167681136100141,LOW
Sub Himalayan West Bengal & Sikkim,1999,JAN,1999-01-01,8.7,-0.3151582632528108,BELOW_NORMAL,0,0,0,7.878956581320271,LOW
Sub Himalayan West Bengal & Sikkim,1999,FEB,1999-02-01,6.2,-0.8437842129389195,BELOW_NORMAL,0,0,0,21.094605323472987,MODERATE
Sub Himalayan West Bengal & Sikkim,1999,MAR,1999-03-01,17.9,-0.8342344141480607,BELOW_NORMAL,0,0,0,20.855860353701516,MODERATE
Sub Himalayan West Bengal & Sikkim,1999,APR,1999-04-01,156.0,0.8151364632629307,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1999,MAY,1999-05-01,335.4,0.9646580147767004,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1999,JUN,1999-06-01,550.5,0.10112400247036,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1999,JUL,1999-07-01,831.7,1.131623284516604,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1999,AUG,1999-08-01,751.6,1.389222256965682,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1999,SEP,1999-09-01,404.1,-0.1559734961504828,BELOW_NORMAL,0,0,0,3.89933740376207,LOW
Sub Himalayan West Bengal & Sikkim,1999,OCT,1999-10-01,246.0,1.152055528930878,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1999,NOV,1999-11-01,10.7,-0.2266751864601788,BELOW_NORMAL,0,0,0,5.6668796615044705,LOW
Sub Himalayan West Bengal & Sikkim,1999,DEC,1999-12-01,4.5,-0.1543240531331177,BELOW_NORMAL,0,0,0,3.8581013283279426,LOW
Sub Himalayan West Bengal & Sikkim,2000,JAN,2000-01-01,10.7,-0.197238478153422,BELOW_NORMAL,0,0,0,4.93096195383555,LOW
Sub Himalayan West Bengal & Sikkim,2000,FEB,2000-02-01,36.2,0.6916414635687311,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2000,MAR,2000-03-01,55.1,0.3563098392908596,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2000,APR,2000-04-01,185.1,1.3412188677197112,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2000,MAY,2000-05-01,326.5,0.8363663099072304,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2000,JUN,2000-06-01,649.6,0.8428855457379552,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2000,JUL,2000-07-01,574.3,-0.4344045215042467,BELOW_NORMAL,0,0,0,10.860113037606167,LOW
Sub Himalayan West Bengal & Sikkim,2000,AUG,2000-08-01,498.1,-0.1333646385051564,BELOW_NORMAL,0,0,0,3.33411596262891,LOW
Sub Himalayan West Bengal & Sikkim,2000,SEP,2000-09-01,465.8,0.3908730659479749,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2000,OCT,2000-10-01,82.9,-0.6890856232666055,BELOW_NORMAL,0,0,0,17.227140581665136,LOW
Sub Himalayan West Bengal & Sikkim,2000,NOV,2000-11-01,22.6,0.2974900055486351,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2000,DEC,2000-12-01,1.2,-0.5013509425605885,BELOW_NORMAL,0,0,0,12.533773564014714,LOW
Sub Himalayan West Bengal & Sikkim,2001,JAN,2001-01-01,4.0,-0.5922697582363744,BELOW_NORMAL,0,0,0,14.80674395590936,LOW
Sub Himalayan West Bengal & Sikkim,2001,FEB,2001-02-01,20.5,-0.1118979738036061,BELOW_NORMAL,0,0,0,2.7974493450901523,LOW
Sub Himalayan West Bengal & Sikkim,2001,MAR,2001-03-01,50.2,0.1994908381658406,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2001,APR,2001-04-01,134.8,0.4318736806346233,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2001,MAY,2001-05-01,347.2,1.1347526347159982,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2001,JUN,2001-06-01,472.2,-0.4849499514938446,BELOW_NORMAL,0,0,0,12.123748787346116,LOW
Sub Himalayan West Bengal & Sikkim,2001,JUL,2001-07-01,399.0,-1.5009339480600157,SEVERE_DRY,1,1,0,42.52334870150039,ELEVATED
Sub Himalayan West Bengal & Sikkim,2001,AUG,2001-08-01,424.5,-0.575425370286828,BELOW_NORMAL,0,0,0,14.385634257170702,LOW
Sub Himalayan West Bengal & Sikkim,2001,SEP,2001-09-01,434.9,0.1170066353346464,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2001,OCT,2001-10-01,282.8,1.5674693511311688,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2001,NOV,2001-11-01,36.6,0.9141549373237104,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2001,DEC,2001-12-01,5.9,-0.0071005242850997,BELOW_NORMAL,0,0,0,0.17751310712749252,LOW
Sub Himalayan West Bengal & Sikkim,2002,JAN,2002-01-01,30.1,0.9465834373106492,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2002,FEB,2002-02-01,10.0,-0.6492969605812837,BELOW_NORMAL,0,0,0,16.232424014532093,LOW
Sub Himalayan West Bengal & Sikkim,2002,MAR,2002-03-01,95.6,1.6524668894058128,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2002,APR,2002-04-01,237.1,2.2812973911476355,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2002,MAY,2002-05-01,181.7,-1.2508964839241523,DRY,1,1,0,36.27241209810381,MODERATE
Sub Himalayan West Bengal & Sikkim,2002,JUN,2002-06-01,407.2,-0.9714736680669392,BELOW_NORMAL,0,0,0,24.28684170167348,MODERATE
Sub Himalayan West Bengal & Sikkim,2002,JUL,2002-07-01,743.3,0.5937955531559074,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2002,AUG,2002-08-01,406.6,-0.6829374232609029,BELOW_NORMAL,0,0,0,17.073435581522574,LOW
Sub Himalayan West Bengal & Sikkim,2002,SEP,2002-09-01,340.1,-0.7232049381975055,BELOW_NORMAL,0,0,0,18.080123454937638,LOW
Sub Himalayan West Bengal & Sikkim,2002,OCT,2002-10-01,75.7,-0.7703622406536189,BELOW_NORMAL,0,0,0,19.259056016340473,LOW
Sub Himalayan West Bengal & Sikkim,2002,NOV,2002-11-01,8.7,-0.314770176713761,BELOW_NORMAL,0,0,0,7.869254417844025,LOW
Sub Himalayan West Bengal & Sikkim,2002,DEC,2002-12-01,10.8,0.5081818266829631,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2003,JAN,2003-01-01,17.0,0.1742088449096527,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2003,FEB,2003-02-01,79.2,2.89241826656303,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2003,MAR,2003-03-01,90.1,1.476445561612424,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2003,APR,2003-04-01,171.4,1.093544333662739,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2003,MAY,2003-05-01,211.7,-0.8184525349259377,BELOW_NORMAL,0,0,0,20.461313373148442,MODERATE
Sub Himalayan West Bengal & Sikkim,2003,JUN,2003-06-01,516.6,-0.1526168281731459,BELOW_NORMAL,0,0,0,3.8154207043286474,LOW
Sub Himalayan West Bengal & Sikkim,2003,JUL,2003-07-01,703.0,0.3486093815061785,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2003,AUG,2003-08-01,354.0,-0.9988666962461736,BELOW_NORMAL,0,0,0,24.971667406154342,MODERATE
Sub Himalayan West Bengal & Sikkim,2003,SEP,2003-09-01,321.4,-0.8889428751706204,BELOW_NORMAL,0,0,0,22.22357187926551,MODERATE
Sub Himalayan West Bengal & Sikkim,2003,OCT,2003-10-01,223.0,0.8924218900556965,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2003,NOV,2003-11-01,16.4,0.0243955357625302,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2003,DEC,2003-12-01,19.2,1.3915229997710703,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2004,JAN,2004-01-01,19.9,0.3451925333037663,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2004,FEB,2004-02-01,11.5,-0.5725256767559013,BELOW_NORMAL,0,0,0,14.313141918897532,LOW
Sub Himalayan West Bengal & Sikkim,2004,MAR,2004-03-01,40.5,-0.1109467763061359,BELOW_NORMAL,0,0,0,2.7736694076533976,LOW
Sub Himalayan West Bengal & Sikkim,2004,APR,2004-04-01,163.5,0.950724711834266,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2004,MAY,2004-05-01,287.5,0.2741891762095513,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2004,JUN,2004-06-01,489.5,-0.3554597930828517,BELOW_NORMAL,0,0,0,8.886494827071292,LOW
Sub Himalayan West Bengal & Sikkim,2004,JUL,2004-07-01,739.5,0.5706762615363302,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2004,AUG,2004-08-01,356.4,-0.984451672383728,BELOW_NORMAL,0,0,0,24.6112918095932,MODERATE
Sub Himalayan West Bengal & Sikkim,2004,SEP,2004-09-01,394.7,-0.2392856142011395,BELOW_NORMAL,0,0,0,5.982140355028488,LOW
Sub Himalayan West Bengal & Sikkim,2004,OCT,2004-10-01,198.4,0.6147267806500675,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2004,NOV,2004-11-01,9.0,-0.3015559281757237,BELOW_NORMAL,0,0,0,7.538898204393092,LOW
Sub Himalayan West Bengal & Sikkim,2004,DEC,2004-12-01,4.4,-0.1648400194794047,BELOW_NORMAL,0,0,0,4.121000486985118,LOW
Sub Himalayan West Bengal & Sikkim,2005,JAN,2005-01-01,19.5,0.3216085762838886,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2005,FEB,2005-02-01,21.0,-0.0863075458618119,BELOW_NORMAL,0,0,0,2.1576886465452976,LOW
Sub Himalayan West Bengal & Sikkim,2005,MAR,2005-03-01,132.1,2.8206084283983017,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2005,APR,2005-04-01,155.5,0.8060972466915084,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2005,MAY,2005-05-01,254.0,-0.2087065668384549,BELOW_NORMAL,0,0,0,5.217664170961372,LOW
Sub Himalayan West Bengal & Sikkim,2005,JUN,2005-06-01,446.5,-0.6773139440465912,BELOW_NORMAL,0,0,0,16.93284860116478,LOW
Sub Himalayan West Bengal & Sikkim,2005,JUL,2005-07-01,704.3,0.3565186128497179,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2005,AUG,2005-08-01,564.5,0.2654510216891774,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2005,SEP,2005-09-01,229.9,-1.6999065774722228,SEVERE_DRY,1,1,0,47.49766443680557,ELEVATED
Sub Himalayan West Bengal & Sikkim,2005,OCT,2005-10-01,271.1,1.4353948478772722,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2005,NOV,2005-11-01,8.8,-0.3103654272010818,BELOW_NORMAL,0,0,0,7.759135680027045,LOW
Sub Himalayan West Bengal & Sikkim,2005,DEC,2005-12-01,0.5,-0.5749627069845975,BELOW_NORMAL,0,0,0,14.374067674614938,LOW
Sub Himalayan West Bengal & Sikkim,2006,JAN,2006-01-01,0.7,-0.7868374036503659,BELOW_NORMAL,0,0,0,19.67093509125915,LOW
Sub Himalayan West Bengal & Sikkim,2006,FEB,2006-02-01,17.0,-0.2910309693961653,BELOW_NORMAL,0,0,0,7.275774234904133,LOW
Sub Himalayan West Bengal & Sikkim,2006,MAR,2006-03-01,39.8,-0.1333494907525673,BELOW_NORMAL,0,0,0,3.3337372688141826,LOW
Sub Himalayan West Bengal & Sikkim,2006,APR,2006-04-01,119.3,0.1516579669205302,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2006,MAY,2006-05-01,270.5,0.029137605110563,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2006,JUN,2006-06-01,446.2,-0.6795594381230824,BELOW_NORMAL,0,0,0,16.98898595307706,LOW
Sub Himalayan West Bengal & Sikkim,2006,JUL,2006-07-01,470.2,-1.0677514313984595,DRY,1,2,0,36.69378578496149,MODERATE
Sub Himalayan West Bengal & Sikkim,2006,AUG,2006-08-01,295.0,-1.3532360328646331,DRY,1,2,0,43.83090082161583,ELEVATED
Sub Himalayan West Bengal & Sikkim,2006,SEP,2006-09-01,456.8,0.3111061444101123,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2006,OCT,2006-10-01,118.4,-0.2883467458723033,BELOW_NORMAL,0,0,0,7.208668646807583,LOW
Sub Himalayan West Bengal & Sikkim,2006,NOV,2006-11-01,20.3,0.1961807667570156,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2006,DEC,2006-12-01,7.9,0.2032188026406401,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2007,JAN,2007-01-01,3.1,-0.6453336615310994,BELOW_NORMAL,0,0,0,16.133341538277485,LOW
Sub Himalayan West Bengal & Sikkim,2007,FEB,2007-02-01,81.1,2.9896618927418475,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2007,MAR,2007-03-01,46.6,0.0842768781556224,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2007,APR,2007-04-01,160.1,0.8892580391485939,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2007,MAY,2007-05-01,215.1,-0.76944222070614,BELOW_NORMAL,0,0,0,19.2360555176535,LOW
Sub Himalayan West Bengal & Sikkim,2007,JUN,2007-06-01,485.1,-0.3883937062047225,BELOW_NORMAL,0,0,0,9.709842655118063,LOW
Sub Himalayan West Bengal & Sikkim,2007,JUL,2007-07-01,686.3,0.2470061788622459,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2007,AUG,2007-08-01,412.4,-0.6481011155933258,BELOW_NORMAL,0,0,0,16.202527889833146,LOW
Sub Himalayan West Bengal & Sikkim,2007,SEP,2007-09-01,458.6,0.3270595287176849,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2007,OCT,2007-10-01,79.5,-0.7274662481438062,BELOW_NORMAL,0,0,0,18.186656203595156,LOW
Sub Himalayan West Bengal & Sikkim,2007,NOV,2007-11-01,8.8,-0.3103654272010818,BELOW_NORMAL,0,0,0,7.759135680027045,LOW
Sub Himalayan West Bengal & Sikkim,2007,DEC,2007-12-01,2.0,-0.4172232117902926,BELOW_NORMAL,0,0,0,10.430580294757315,LOW
Sub Himalayan West Bengal & Sikkim,2008,JAN,2008-01-01,33.2,1.129359104214702,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2008,FEB,2008-02-01,22.1,-0.0300086043898646,BELOW_NORMAL,0,0,0,0.750215109746615,LOW
Sub Himalayan West Bengal & Sikkim,2008,MAR,2008-03-01,79.8,1.146805620472078,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2008,APR,2008-04-01,141.8,0.5584227126345361,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2008,MAY,2008-05-01,171.4,-1.399368906413539,DRY,1,1,0,39.984222660338474,MODERATE
Sub Himalayan West Bengal & Sikkim,2008,JUN,2008-06-01,526.5,-0.0785155236489363,BELOW_NORMAL,0,0,0,1.9628880912234075,LOW
Sub Himalayan West Bengal & Sikkim,2008,JUL,2008-07-01,657.7,0.0730030893043742,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2008,AUG,2008-08-01,636.3,0.6967004855740142,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2008,SEP,2008-09-01,296.7,-1.107858759835643,DRY,1,1,0,32.69646899589108,MODERATE
Sub Himalayan West Bengal & Sikkim,2008,OCT,2008-10-01,97.9,-0.519759337043661,BELOW_NORMAL,0,0,0,12.993983426091523,LOW
Sub Himalayan West Bengal & Sikkim,2008,NOV,2008-11-01,16.9,0.0464192833259258,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2008,DEC,2008-12-01,9.5,0.3714742641812321,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2009,JAN,2009-01-01,6.0,-0.4743499731369856,BELOW_NORMAL,0,0,0,11.85874932842464,LOW
Sub Himalayan West Bengal & Sikkim,2009,FEB,2009-02-01,40.3,0.9014829726914432,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2009,MAR,2009-03-01,55.0,0.3531094515127979,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2009,APR,2009-04-01,115.2,0.077536391034867,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2009,MAY,2009-05-01,308.7,0.5797829001682895,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2009,JUN,2009-06-01,350.6,-1.3951235504982795,DRY,1,2,0,44.87808876245699,ELEVATED
Sub Himalayan West Bengal & Sikkim,2009,JUL,2009-07-01,456.1,-1.1535361713553127,DRY,1,2,0,38.83840428388282,MODERATE
Sub Himalayan West Bengal & Sikkim,2009,AUG,2009-08-01,568.4,0.2888754354656517,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2009,SEP,2009-09-01,174.6,-2.1900299953659785,EXTREME_DRY,1,1,0,55.0,ELEVATED
Sub Himalayan West Bengal & Sikkim,2009,OCT,2009-10-01,235.1,1.029011760942205,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2009,NOV,2009-11-01,9.1,-0.2971511786630446,BELOW_NORMAL,0,0,0,7.428779466576114,LOW
Sub Himalayan West Bengal & Sikkim,2009,DEC,2009-12-01,5.6,-0.0386484233239608,BELOW_NORMAL,0,0,0,0.96621058309902,LOW
Sub Himalayan West Bengal & Sikkim,2010,JAN,2010-01-01,5.6,-0.4979339301568634,BELOW_NORMAL,0,0,0,12.448348253921585,LOW
Sub Himalayan West Bengal & Sikkim,2010,FEB,2010-02-01,19.6,-0.1579607440988355,BELOW_NORMAL,0,0,0,3.9490186024708875,LOW
Sub Himalayan West Bengal & Sikkim,2010,MAR,2010-03-01,77.6,1.0763970893547223,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2010,APR,2010-04-01,176.6,1.1875521860055314,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2010,MAY,2010-05-01,335.9,0.9718654139266706,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2010,JUN,2010-06-01,558.1,0.1580098524081374,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2010,JUL,2010-07-01,593.4,-0.3181996609953179,BELOW_NORMAL,0,0,0,7.954991524882947,LOW
Sub Himalayan West Bengal & Sikkim,2010,AUG,2010-08-01,461.3,-0.3543950043959922,BELOW_NORMAL,0,0,0,8.859875109899805,LOW
Sub Himalayan West Bengal & Sikkim,2010,SEP,2010-09-01,308.1,-1.006820659221017,DRY,1,1,0,30.170516480525425,MODERATE
Sub Himalayan West Bengal & Sikkim,2010,OCT,2010-10-01,66.2,-0.8776022219281504,BELOW_NORMAL,0,0,0,21.94005554820376,MODERATE
Sub Himalayan West Bengal & Sikkim,2010,NOV,2010-11-01,7.9,-0.3500081728151938,BELOW_NORMAL,0,0,0,8.750204320379845,LOW
Sub Himalayan West Bengal & Sikkim,2010,DEC,2010-12-01,2.2,-0.3961912790977186,BELOW_NORMAL,0,0,0,9.904781977442966,LOW
Sub Himalayan West Bengal & Sikkim,2011,JAN,2011-01-01,8.5,-0.3269502417627496,BELOW_NORMAL,0,0,0,8.17375604406874,LOW
Sub Himalayan West Bengal & Sikkim,2011,FEB,2011-02-01,19.9,-0.1426064873337592,BELOW_NORMAL,0,0,0,3.56516218334398,LOW
Sub Himalayan West Bengal & Sikkim,2011,MAR,2011-03-01,71.2,0.8715722715587794,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2011,APR,2011-04-01,135.0,0.435489367263192,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2011,MAY,2011-05-01,247.8,-0.2980783162980858,BELOW_NORMAL,0,0,0,7.451957907452145,LOW
Sub Himalayan West Bengal & Sikkim,2011,JUN,2011-06-01,419.8,-0.8771629168543084,BELOW_NORMAL,0,0,0,21.929072921357708,MODERATE
Sub Himalayan West Bengal & Sikkim,2011,JUL,2011-07-01,612.3,-0.2032116053084724,BELOW_NORMAL,0,0,0,5.08029013271181,LOW
Sub Himalayan West Bengal & Sikkim,2011,AUG,2011-08-01,470.3,-0.3003386649118205,BELOW_NORMAL,0,0,0,7.508466622795512,LOW
Sub Himalayan West Bengal & Sikkim,2011,SEP,2011-09-01,356.3,-0.579624479429353,BELOW_NORMAL,0,0,0,14.490611985733825,LOW
Sub Himalayan West Bengal & Sikkim,2011,OCT,2011-10-01,46.7,-1.0977263940179782,DRY,1,1,0,32.443159850449454,MODERATE
Sub Himalayan West Bengal & Sikkim,2011,NOV,2011-11-01,26.7,0.4780847355684784,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2011,DEC,2011-12-01,4.3,-0.1753559858256917,BELOW_NORMAL,0,0,0,4.383899645642293,LOW
Sub Himalayan West Bengal & Sikkim,2012,JAN,2012-01-01,15.3,0.0739770275751722,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2012,FEB,2012-02-01,13.9,-0.4496916226352892,BELOW_NORMAL,0,0,0,11.24229056588223,LOW
Sub Himalayan West Bengal & Sikkim,2012,MAR,2012-03-01,45.5,0.0490726125969446,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2012,APR,2012-04-01,159.8,0.8838345092057408,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,2012,MAY,2012-05-01,202.4,-0.952510159115384,BELOW_NORMAL,0,0,0,23.812753977884597,MODERATE
